"peaceful","is-property-of","cemetary","culture",1
"flood","is-part-of","apocalypse","media",1
"law","is-part-of","constitution","culture",1
"Schrödinger","is-same-as","Erwin Schrödinger","people",1
"mind-boggling","is-property-of","recursion","culture",1
"stylish","is-related-to","serious","properties",1
"punctual","is-property-of","White Rabbit","media",1
"steppe","is-a","grassland","nature",1
"mysterious","is-property-of","astronomy","culture",1
"police officer","is-related-to","law","people",1
"addax","is-a","antelope","nature",1
"boring","is-a","negative","properties",1
"exhausted","is-property-of","battered","properties",1
"Schrödinger","is-related-to","cat","people",1
"The Kinks","is-part-of","rock 'n' roll","sound",1
"electron","is-part-of","atom","nature",1
"garlic","is-a","onion","nature",1
"infinite","is-property-of","space","science",1
"letter spacing","is-property-of","text","graphics",1
"woman","is-part-of","relationship","culture",1
"triangle","is-related-to","3","graphics",1
"hover","is-effect-of","hummingbird","nature",1
"Nissan","is-a","car","culture",1
"rigid","is-property-of","security","culture",1
"sly","is-property-of","marketing","culture",1
"Cincinnati","is-a","city","geography",1
"George W. Bush","is-a","president","culture",1
"Zero Wing","is-a","computer game","media",1
"house","is-a","building","culture",1
"teal","is-a","cyan","graphics",2
"Wichita","is-a","city","geography",1
"goldfish","is-related-to","bowl","culture",1
"dangerous","is-related-to","anarchy","culture",1
"movie","is-related-to","see","culture",1
"healthy","is-related-to","eucalyptus","nature",1
"simple","is-property-of","modest","properties",1
"playful","is-property-of","Sauna","graphics",1
"elegant","is-property-of","arch","culture",1
"ice","is-part-of","iceberg","culture",1
"serious","is-property-of","talk show","media",1
"interesting","is-property-of","toy","culture",1
"raccoon","is-a","mammal","nature",1
"turtle","is-a","reptile","nature",1
"Austria","is-a","country","geography",1
"ice hockey","is-part-of","Olympic Games","culture",1
"rape","is-a","crime","culture",1
"widow","is-part-of","paragraph","graphics",1
"drugs","is-related-to","mafia","culture",1
"lamb","is-a","baby","nature",1
"big","is-property-of","airport","culture",1
"Hitler","is-related-to","Nazism","people",1
"peanut","is-a","nut","nature",1
"indigo","is-a","blue","graphics",2
"ear","is-related-to","Spock","media",1
"lie","is-related-to","gossip","people",1
"Fukushima","is-related-to","radioactivity","geography",1
"color","is-property-of","fill","graphics",1
"tropical","is-property-of","hurricane","nature",1
"black","is-property-of","grizzly","nature",1
"arch","is-part-of","arcade","culture",1
"sadness","is-effect-of","death","culture",1
"holistic","is-related-to","the whole","culture",1
"sharp","is-property-of","porcupine","nature",1
"fennel","is-a","mint","nature",1
"loud","is-property-of","zealot","culture",1
"flexible","is-opposite-of","rigid","properties",1
"sneer","is-related-to","contempt","emotion",1
"welfare","is-related-to","consumption","culture",1
"phalanx","is-related-to","Ancient Greece","history",1
"dust","is-a","soil","nature",1
"spy","is-part-of","espionage","culture",1
"thin","is-property-of","infrared","culture",1
"spongy","is-same-as","mushy","properties",1
"dream","is-a","fever","science",1
"knowledge","is-part-of","brain","culture",1
"rational","is-opposite-of","irrational","properties",1
"operating system","is-a","system","culture",1
"God","is-part-of","Christianity","culture",1
"lolcat","is-a","meme","culture",1
"science fiction","is-same-as","sci-fi","media",1
"ugly","is-property-of","grimace","emotion",1
"volcanic","is-a","rock","nature",1
"pink","is-related-to","My Little Pony","culture",1
"rusty","is-related-to","gear","culture",1
"naive","is-related-to","stupid","properties",1
"run","is-related-to","running","nature",1
"great","is-related-to","vast","properties",1
"letter","is-part-of","envelope","culture",1
"good","is-opposite-of","naughty","properties",1
"grey","is-property-of","pigeon","nature",1
"heavy","is-property-of","massive","properties",1
"Bosnia","is-part-of","Southern Europe","geography",1
"Okinawa","is-related-to","karate","culture",1
"sad","is-related-to","mushy","properties",1
"rigid","is-property-of","iron","properties",1
"heavy","is-property-of","Sauna","graphics",1
"interesting","is-property-of","shop","culture",1
"structured","is-property-of","formal science","culture",1
"Maine","is-a","state","geography",1
"s0","is-a","s2","people",1
"effect","is-same-as","filter","graphics",1
"strong","is-related-to","solid","properties",1
"dangerous","is-property-of","forest","culture",1
"sponge","is-a","invertebrate","nature",1
"rich","is-property-of","prosperous","properties",1
"sexy","is-related-to","exciting","properties",1
"joust","is-a","duel","history",1
"column","is-part-of","grid","graphics",1
"lust","is-related-to","sex","nature",1
"vicious","is-related-to","savage","properties",1
"Jesus","is-part-of","Christianity","people",1
"bible","is-same-as","Koran","history",1
"attention","is-part-of","cognition","nature",1
"fast","is-property-of","antelope","nature",1
"trivial","is-property-of","gossip","people",1
"long","is-opposite-of","short","properties",1
"evil","is-property-of","crime","culture",1
"sun","is-a","star","nature",1
"liquor","is-same-as","alchohol","culture",1
"satellite dish","is-related-to","galaxy","culture",1
"light","is-property-of","blond","properties",1
"mosque","is-a","building","culture",1
"mysterious","is-property-of","forest","culture",1
"expensive","is-property-of","fuel","culture",1
"rigid","is-property-of","conservative","properties",1
"Nine Inch Nails","is-part-of","industrial music","sound",1
"angry","is-property-of","Inquisition","culture",1
"conservative","is-property-of","right","culture",1
"threatening","is-property-of","zombie","media",1
"creative","is-property-of","artist","culture",1
"refreshing","is-property-of","drink","nature",5
"s62","is-a","s65","people",2
"intelligent","is-property-of","brain","nature",1
"Northern Ireland","is-part-of","United Kingdom","geography",1
"marketing","is-part-of","election","culture",1
"water","is-part-of","swimming pool","culture",1
"pollution","is-related-to","ecology","culture",1
"mosquito","is-a","insect","nature",1
"shoot","is-effect-of","gun","culture",1
"bombardment","is-related-to","thunder","culture",1
"agile","is-property-of","athletics","culture",1
"cat","is-a","mammal","nature",1
"Netherlands","is-a","country","geography",1
"monotonous","is-property-of","grassland","nature",1
"transparent","is-property-of","jellyfish","nature",2
"Martin Luther King","is-a","African American","history",1
"Mickey Mouse","is-part-of","Disney","media",1
"iron","is-a","metal","nature",1
"puke","is-related-to","disgust","emotion",1
"toga","is-related-to","professor","science",1
"Albania","is-part-of","Southern Europe","geography",1
"child","is-related-to","playground","culture",1
"go","is-a","game","culture",1
"swim","is-effect-of","fin","nature",1
"asp","is-related-to","Cleopatra","history",1
"garden","is-related-to","arcade","culture",1
"hard","is-related-to","raw","properties",1
"Milan","is-part-of","Italy","geography",2
"boring","is-related-to","formal science","culture",1
"artificial","is-related-to","fern","nature",1
"artificial intelligence","is-related-to","problem solving","science",1
"s67","is-a","s68a","people",1
"high","is-property-of","wall","culture",2
"needle","is-related-to","evergreen","nature",1
"rain","is-related-to","cumulus","nature",1
"star","is-part-of","sky","nature",1
"hot","is-related-to","Tour de France","culture",1
"United Kingdom","is-part-of","Northern Europe","geography",1
"hear","is-effect-of","ear","nature",1
"Jeep","is-a","car","culture",1
"stiff","is-property-of","John Cleese","media",1
"irritation","is-related-to","Wi-Fi","culture",1
"Cairo","is-part-of","Egypt","geography",1
"police","is-related-to","security","culture",1
"Jihad","is-related-to","Al-Qaeda","history",1
"comic relief","is-related-to","tension","people",1
"orchid","is-a","flower","nature",1
"Trixie","is-a","typewriter","graphics",1
"loud","is-property-of","heavy metal","sound",1
"intelligence","is-related-to","human","culture",1
"Michigan","is-part-of","The Midwest","geography",1
"cell","is-related-to","biology","culture",1
"heavy","is-property-of","hunger","nature",1
"Wall Street","is-part-of","New York","culture",1
"Red Button","is-a","metaphor","culture",1
"sleepy","is-property-of","Snow White","media",1
"shiny","is-related-to","smooth","properties",1
"unfair","is-property-of","loss","people",1
"weird","is-property-of","hallucination","culture",1
"dreamy","is-property-of","romantic","properties",1
"fang","is-related-to","snake","nature",1
"idea","is-related-to","light bulb","culture",1
"stubborn","is-property-of","sheep","nature",1
"wool","is-related-to","sheep","nature",1
"elegant","is-property-of","mosque","culture",1
"green","is-same-as","go","people",1
"cold","is-property-of","altar","culture",1
"start","is-a","1","culture",1
"wrinkly","is-property-of","leather","properties",1
"siren","is-part-of","ambulance","culture",1
"Hercule Poirot","is-related-to","Orient Express","media",1
"color","is-part-of","colorful","graphics",1
"Paris","is-part-of","France","geography",1
"legibility","is-related-to","typeface","graphics",1
"bedroom","is-part-of","apartment","culture",1
"sharp","is-property-of","cactus","nature",1
"fast","is-property-of","vicious","properties",1
"Japan","is-related-to","karate","culture",1
"spine","is-part-of","hedgehog","nature",1
"9","is-a","number","culture",1
"brook","is-a","river","nature",1
"Sacramento","is-part-of","California","geography",1
"artificial intelligence","is-same-as","AI","science",1
"intense","is-property-of","painful","properties",1
"engine","is-part-of","car","culture",1
"fast food","is-part-of","Burger King","culture",1
"Smurfs","is-a","cartoon","media",1
"elk","is-a","deer","nature",1
"mess","is-related-to","hair","culture",1
"supernova","is-a","star","nature",1
"asteroid","is-part-of","galaxy","nature",1
"South Carolina","is-part-of","The South","geography",1
"rich","is-property-of","palace","culture",1
"bar","is-part-of","club","culture",1
"bicycle","is-same-as","bike","culture",1
"serif","is-a","typeface","graphics",1
"Wisconsin","is-a","state","geography",1
"army","is-part-of","state","culture",1
"articulate","is-property-of","teacher","culture",1
"masculine","is-property-of","Daniel Craig","people",1
"peaceful","is-property-of","kung fu","culture",1
"friendship","is-related-to","hobby","culture",1
"Inquisition","is-related-to","heresy","culture",1
"Vulcan","is-related-to","logic","media",1
"slick","is-property-of","lawyer","people",1
"squirrel","is-part-of","park","culture",1
"music","is-related-to","party","culture",1
"strong","is-property-of","prosperous","properties",1
"glass","is-related-to","structure","culture",1
"expensive","is-property-of","medicine","culture",1
"cold","is-property-of","metal","properties",1
"trench","is-related-to","World War I","history",1
"heavy","is-property-of","gear","culture",1
"s72","is-a","s1000a","people",1
"s51","is-a","s62","people",3
"s49","is-a","END","culture",1
"player","is-part-of","team","culture",1
"logical","is-property-of","mathematics","science",1
"s68","is-a","s70","people",2
"satyr","is-related-to","goat","culture",1
"Daniel Craig","is-a","James Bond","media",1
"2","is-a","number","culture",1
"food","is-related-to","supermarket","culture",1
"secularism","is-part-of","freedom","culture",1
"ant","is-a","insect","nature",1
"fun","is-property-of","toy","culture",1
"compassion","is-related-to","empathy","emotion",1
"table","is-part-of","living room","culture",1
"stupid","is-related-to","flightless","nature",1
"creepy","is-related-to","talk show host","media",1
"signature","is-part-of","contract","culture",1
"book","is-part-of","library","culture",1
"cold","is-property-of","hail","nature",1
"to the point","is-same-as","direct","culture",1
"metaphor","is-part-of","analogy","science",1
"crisp","is-property-of","french fries","culture",1
"complex","is-property-of","chaos","culture",1
"money","is-related-to","sport","culture",1
"thin","is-property-of","paper","properties",8
"Christophe Plantin","is-a","classic","people",1
"strong","is-a","positive","properties",1
"corporate","is-property-of","suit","culture",1
"spring","is-a","season","nature",1
"bright","is-related-to","healthy","properties",1
"eye","is-related-to","skull","nature",1
"clean","is-property-of","hospital","culture",6
"hairy","is-property-of","coconut","nature",1
"Parthenon","is-part-of","tourism","culture",1
"bright","is-property-of","brilliant","properties",1
"proud","is-related-to","king","culture",1
"Mohammed","is-related-to","Allah","people",1
"pigeon","is-related-to","statue","culture",1
"architect","is-part-of","architecture","culture",1
"hard","is-property-of","bottle","culture",1
"Eric Gill","is-related-to","Gill Sans","people",1
"happy","is-opposite-of","sad","properties",2
"mysterious","is-property-of","pyramid","culture",1
"Meshmixer","is-a","program","graphics",1
"car","is-part-of","transportation","culture",1
"nasty","is-related-to","creepy","properties",1
"busy","is-property-of","nightlife","culture",1
"croissant","is-related-to","butter","culture",1
"January","is-part-of","winter","culture",1
"natural science","is-a","science","culture",1
"Herzegovina","is-part-of","Southern Europe","geography",1
"clothing","is-related-to","society","people",1
"START","is-a","s5","culture",1
"mathematics","is-a","formal science","culture",1
"quick","is-property-of","breakfast","culture",1
"fluid","is-property-of","electromagnetic radiation","nature",1
"green","is-property-of","Christmas","culture",1
"kaleidoscope","is-related-to","cathedral","graphics",1
"desk","is-related-to","computer","culture",1
"government","is-part-of","state","culture",1
"hairy","is-property-of","mammoth","nature",1
"Tokyo","is-part-of","Japan","geography",1
"s1","is-a","s19b","people",1
"deep","is-related-to","evil","properties",1
"Black & Decker","is-a","brand","culture",1
"long","is-related-to","tall","properties",1
"King Arthur","is-part-of","Arthurian legend","media",1
"geography","is-a","Earth science","culture",1
"lie","is-related-to","dishonest","people",1
"moustache","is-part-of","Hercule Poirot","media",1
"madness","is-same-as","insanity","emotion",1
"riddle","is-effect-of","secret","culture",1
"relativity","is-related-to","time","culture",1
"soft","is-property-of","whisper","culture",1
"fast","is-property-of","cat","nature",1
"fluent","is-property-of","articulate","properties",1
"trench warfare","is-related-to","World War I","history",1
"indigo","is-property-of","crocus","nature",1
"chirp","is-a","sound","sound",1
"organisation","is-opposite-of","chaos","culture",1
"safe","is-related-to","sleep","culture",1
"Florence","is-part-of","Italy","culture",1
"mysterious","is-related-to","strange","properties",1
"dirty","is-property-of","industrial music","sound",1
"8","is-a","number","culture",1
"logic","is-related-to","Sherlock Holmes","media",1
"whiteboard","is-part-of","meeting room","culture",1
"North Hempstead","is-a","city","geography",1
"distortion","is-a","filter","graphics",1
"water","is-part-of","snow","nature",1
"reproduction","is-part-of","evolution","nature",1
"Chicago","is-a","city","geography",1
"dangerous","is-property-of","bear","nature",1
"unpleasant","is-property-of","danger","nature",1
"s1","is-a","END","culture",1
"heavy","is-property-of","doubt","emotion",1
"symbol","is-a","typeface","graphics",1
"famous","is-property-of","legendary","properties",1
"blend","is-property-of","layer","graphics",1
"ocean","is-related-to","albatross","nature",1
"slow","is-property-of","cattle","nature",1
"cycling","is-part-of","Tour de France","culture",1
"Bible","is-a","book","media",1
"powerful","is-property-of","president","culture",1
"slow","is-property-of","stubborn","properties",1
"small","is-property-of","bush","nature",1
"soar","is-a","locomotion","nature",1
"scientist","is-related-to","science","science",1
"Garamond","is-a","serif","graphics",2
"industrious","is-property-of","train","culture",1
"black","is-a","color","graphics",2
"loud","is-property-of","bombardment","culture",1
"smooth","is-property-of","oval","graphics",1
"sexy","is-property-of","Ferrari","culture",1
"smile","is-part-of","joy","emotion",1
"deodorant","is-a","cosmetic","culture",1
"wedding","is-related-to","romance","emotion",1
"statistics","is-part-of","sociology","culture",1
"interesting","is-a","positive","properties",1
"otter","is-a","weasel","nature",1
"friendship","is-effect-of","conversation","people",1
"ashes","is-effect-of","burn","nature",1
"industrious","is-property-of","gopher","nature",1
"s68","is-a","s69","people",2
"room service","is-related-to","hotel","culture",1
"glass","is-property-of","window","culture",1
"gentle","is-property-of","romantic","properties",1
"dangerous","is-property-of","bird of prey","nature",1
"solid","is-property-of","hypothesis","culture",1
"cat food","is-related-to","dog food","culture",1
"trendy","is-property-of","exhibition","culture",1
"Oakland","is-a","city","geography",1
"aniseed","is-part-of","absinthe","culture",1
"pace","is-a","gait","nature",1
"Azrael","is-a","cat","media",1
"neutral","is-a","shade","graphics",1
"cold","is-property-of","pillar","culture",1
"cold","is-property-of","fear","emotion",1
"brand","is-related-to","logo","graphics",1
"programmer","is-a","job","people",1
"expensive","is-property-of","welfare","culture",1
"naive","is-related-to","simple","properties",1
"generative art","is-related-to","emergence","graphics",1
"salt","is-part-of","sea","culture",1
"life","is-related-to","medicine","culture",1
"cute","is-property-of","bunny","nature",1
"rigid","is-property-of","Adolf Hitler","people",1
"rooster","is-part-of","cockfight","culture",1
"bright","is-property-of","positive","properties",1
"realistic","is-property-of","economics","culture",1
"fluid","is-property-of","oil","culture",1
"intense","is-property-of","fierce","properties",1
"disgust","is-a","emotion","emotion",1
"monkey","is-a","primate","nature",2
"menacing","is-property-of","coyote","nature",1
"protein","is-part-of","chromosome","nature",1
"electromagnetic radiation","is-a","radiation","nature",1
"autumn","is-related-to","deciduous","nature",1
"man","is-same-as","male","nature",1
"apparatus","is-part-of","laboratory","science",1
"wingnut","is-a","walnut","nature",1
"drill","is-a","power tool","culture",1
"Ford","is-a","car","culture",1
"sport","is-related-to","politics","culture",1
"crispy","is-property-of","toast","culture",1
"rainbow","is-related-to","rainbow","nature",1
"fig","is-a","fruit","nature",1
"calm","is-property-of","park","culture",1
"Slovakia","is-part-of","Central Europe","geography",1
"organism","is-part-of","nature","nature",1
"bee","is-a","insect","nature",1
"Athens","is-part-of","Greece","geography",1
"rattlesnake","is-a","snake","nature",1
"Dr. Watson","is-related-to","Sherlock Holmes","media",1
"bonobo","is-a","primate","nature",1
"fragile","is-property-of","membrane","nature",1
"Seattle","is-a","city","geography",1
"s62","is-a","s63a","people",1
"free will","is-related-to","ethics","culture",1
"bowling","is-a","team sport","culture",1
"sad","is-property-of","blues","sound",1
"Western Europe","is-part-of","Europe","geography",1
"triad","is-a","color scheme","graphics",1
"cereal","is-same-as","grain","nature",1
"error","is-effect-of","multitasking","people",1
"Kylara Polk","is-part-of","Digitus Camel","people",1
"mirage","is-related-to","hallucination","culture",1
"footprint","is-related-to","foot","nature",1
"s73","is-a","s72a","people",1
"rigid","is-property-of","court","culture",1
"sidekick","is-related-to","assistant","culture",1
"Jerry Springer","is-a","talk show host","people",1
"ruby","is-a","gem","nature",1
"colorful","is-opposite-of","monotonous","properties",1
"frog","is-part-of","pond","nature",1
"curious","is-same-as","interesting","properties",1
"hairy","is-property-of","spider","nature",1
"rooster","is-a","bird","nature",1
"blasé","is-property-of","exhibition","culture",1
"grapefruit","is-a","citrus","nature",1
"Massachusetts","is-a","state","geography",1
"mouth","is-related-to","fork","culture",1
"club","is-related-to","party","culture",1
"boxing","is-a","combat sport","culture",1
"lava","is-part-of","volcano","nature",1
"great","is-related-to","hall","culture",1
"colorful","is-related-to","playful","properties",1
"sage","is-a","parsley","nature",1
"slow","is-property-of","evolution","nature",1
"New Year's Day","is-part-of","January","culture",1
"toad","is-a","amphibian","nature",1
"Denver","is-part-of","Colorado","geography",1
"pungent","is-a","smell","emotion",1
"juicy","is-property-of","grape","nature",1
"healthy","is-property-of","welfare","culture",1
"angular","is-related-to","structured","properties",1
"accent","is-related-to","red","graphics",1
"grandmother","is-part-of","family","culture",1
"Chewbacca","is-related-to","Han Solo","media",2
"dry","is-property-of","towel","culture",3
"red","is-property-of","reef","nature",1
"man","is-part-of","relationship","culture",1
"dentist","is-a","physician","people",1
"Dada","is-related-to","World War I","history",1
"classy","is-property-of","Pantene","culture",1
"dark","is-property-of","blind","culture",1
"s19","is-a","s50","people",3
"sharp","is-property-of","jujutsu","culture",1
"azure","is-opposite-of","orange","graphics",1
"slow","is-related-to","drought","properties",1
"traitor","is-related-to","war","culture",1
"parapsychology","is-a","pseudoscience","culture",1
"fast","is-property-of","coup","culture",1
"flying saucer","is-same-as","UFO","culture",1
"Denmark","is-part-of","Nordic region","geography",1
"leather","is-a","skin","nature",1
"menacing","is-property-of","hijacking","culture",1
"Calvin & Hobbes","is-a","comic strip","media",1
"camel","is-a","mammal","nature",1
"Hilton","is-a","hotel","culture",1
"wet","is-property-of","paint","culture",2
"elegant","is-property-of","feminine","properties",1
"red","is-property-of","ruby","nature",2
"black","is-property-of","cat","nature",1
"Malta","is-a","country","geography",1
"Gibraltar","is-a","country","geography",1
"Connecticut","is-a","state","geography",1
"apartment","is-part-of","city","culture",1
"Wi-Fi","is-related-to","internet","science",1
"Lisa Yohogania","is-related-to","greshas Adamczyk","emotion",1
"long","is-property-of","wall","culture",1
"sharpen","is-a","filter","graphics",1
"M.C. Escher","is-a","artist","people",1
"heavy","is-property-of","bowling ball","culture",1
"hip","is-property-of","Mac OS X","culture",1
"s2","is-a","s17a","people",1
"airy","is-related-to","dreamy","properties",1
"Taj Mahal","is-part-of","tourism","culture",1
"FAIL","is-a","meme","culture",1
"gaussian blur","is-a","blur","graphics",1
"cosy","is-property-of","purr","sound",2
"dingbat","is-same-as","symbol","graphics",1
"Columbus","is-a","city","geography",1
"organised","is-property-of","legion","history",1
"bouncer","is-a","obstacle","culture",1
"Colosseum","is-related-to","Ancient Rome","history",1
"wild","is-property-of","waterfall","nature",1
"jungle","is-related-to","maze","culture",1
"s90","is-a","s91a","people",1
"ominous","is-property-of","Red Button","culture",1
"deep","is-property-of","trombone","culture",1
"cold","is-related-to","lake","nature",1
"arch","is-part-of","church","culture",1
"passionate","is-related-to","exotic","properties",1
"Earth","is-related-to","geography","culture",1
"Satan","is-opposite-of","God","culture",1
"hose","is-related-to","slurf","culture",1
"dangerous","is-property-of","red","graphics",1
"ladybug","is-same-as","ladybird","nature",1
"poverty","is-opposite-of","welfare","culture",1
"masculine","is-property-of","Arnold Schwarzenegger","people",1
"position","is-property-of","transformation","graphics",1
"aurora","is-part-of","sky","nature",1
"sex","is-part-of","reproduction","nature",1
"white","is-related-to","underwear","culture",1
"calm","is-related-to","structured","properties",1
"s69b","is-a","s69","people",1
"boring","is-related-to","annoying","properties",1
"special","is-related-to","strange","properties",1
"trivial","is-opposite-of","important","properties",1
"dandelion","is-a","flower","nature",1
"Calvin","is-part-of","Calvin & Hobbes","media",1
"Nokia","is-related-to","phone","culture",1
"yellow","is-property-of","McDonald's","culture",1
"welfare state","is-a","state","culture",1
"happy","is-property-of","party","culture",1
"Little Red Riding Hood","is-related-to","wolf","culture",1
"Ku Klux Klan","is-related-to","racism","culture",1
"mammal","is-a","animal","nature",1
"shoes","is-related-to","fashion","people",1
"Iceland","is-a","country","geography",1
"black","is-related-to","boot","culture",1
"Moldova","is-part-of","Eastern Europe","geography",1
"12pt","is-same-as","normal","graphics",1
"crystal","is-related-to","New Age","culture",1
"Monaco","is-a","monospace","graphics",1
"s5","is-a","s9","people",3
"box","is-related-to","transportation","culture",1
"romantic","is-property-of","telescope","media",1
"annoying","is-related-to","llama","nature",1
"person","is-same-as","human being","culture",1
"Texas","is-related-to","pickup truck","culture",1
"s70","is-a","s69","people",3
"straw","is-part-of","scarecrow","culture",1
"snow","is-related-to","Nordic region","geography",1
"deciduous","is-a","tree","nature",1
"day","is-opposite-of","night","nature",1
"smooth","is-property-of","jazz","sound",5
"gene","is-related-to","biology","culture",1
"colorful","is-property-of","fireworks","culture",1
"prokaryote","is-a","cell","nature",1
"Spock","is-a","Vulcan","media",1
"ice","is-related-to","winter","nature",1
"kid","is-a","baby","nature",1
"law","is-related-to","parliament","culture",1
"Leonardo da Vinci","is-a","person","history",1
"autism","is-related-to","genius","people",1
"gait","is-related-to","locomotion","nature",1
"product","is-related-to","consumption","culture",1
"My Little Pony","is-a","toy","culture",1
"South Carolina","is-part-of","Bible Belt","culture",1
"freedom","is-related-to","soar","emotion",1
"interesting","is-property-of","mythology","culture",1
"foot","is-part-of","limb","nature",1
"Ancient Rome","is-part-of","Classical Antiquity","history",1
"inference","is-part-of","learning","science",1
"Northern Europe","is-part-of","Europe","geography",1
"religion","is-related-to","knight","culture",1
"Omaha","is-part-of","Nebraska","geography",1
"irritating","is-property-of","stress","emotion",1
"towel","is-a","fabric","culture",1
"comet","is-part-of","galaxy","nature",1
"Scottsdale","is-part-of","Arizona","geography",1
"game theory","is-related-to","economics","culture",1
"determined","is-related-to","menacing","properties",1
"shoal","is-a","fish","nature",1
"structured","is-property-of","grid","graphics",1
"Captain Hastings","is-related-to","Hercule Poirot","media",1
"mistake","is-related-to","doubt","emotion",1
"loner","is-related-to","introversion","culture",1
"mysterious","is-property-of","paradox","culture",1
"critical","is-property-of","analysis","science",1
"Istanbul","is-related-to","Orient Express","culture",1
"random generator","is-part-of","programming language","science",1
"s3","is-a","s27","people",4
"Christian mythology","is-a","mythology","culture",1
"union","is-related-to","socialism","culture",1
"geography","is-a","social science","culture",1
"labyrinth","is-related-to","pyramid","culture",1
"challenging","is-property-of","contest","culture",1
"transparency","is-property-of","RGBA","graphics",1
"good","is-property-of","knight","culture",1
"bedroom","is-part-of","house","culture",1
"cold","is-property-of","snow","nature",2
"masculine","is-related-to","bear","nature",1
"warm","is-property-of","brown","graphics",1
"infinite","is-related-to","zero","science",1
"Red Square","is-part-of","Moscow","geography",1
"leaf","is-part-of","tree","nature",1
"Earth","is-a","planet","nature",2
"hijacking","is-related-to","terrorism","culture",1
"crop","is-part-of","field","culture",1
"colorful","is-property-of","Goa Trance","sound",1
"Andorra","is-part-of","Southern Europe","geography",1
"fart","is-effect-of","bowels","nature",1
"goose","is-a","waterbird","nature",1
"black","is-property-of","bee","nature",1
"potato","is-a","nightshade","nature",1
"detailed","is-property-of","plan","culture",1
"election","is-related-to","government","culture",1
"fierce","is-property-of","steer","nature",1
"special","is-a","positive","properties",1
"umbrella","is-related-to","rain","culture",1
"labyrinth","is-related-to","riddle","culture",1
"heavy","is-property-of","hippopotamus","nature",1
"intimate","is-opposite-of","distant","properties",1
"car","is-a","vehicle","culture",1
"Maryland","is-part-of","The South","geography",1
"towel","is-related-to","The Hitchhikers Guide to the Galaxy","media",1
"winter","is-related-to","Game of Thrones","media",1
"crash","is-related-to","Wall Street","culture",1
"hard","is-a","shade","graphics",1
"whale","is-a","mammal","nature",1
"Firmin Didot","is-a","person","people",1
"calm","is-related-to","safe","properties",1
"wheat","is-a","cereal","nature",1
"space echo","is-related-to","dub","sound",1
"drill","is-related-to","headache","culture",1
"navigation","is-related-to","ship","culture",1
"mimosa","is-a","legume","nature",1
"Aurora","is-part-of","Colorado","geography",1
"red light","is-opposite-of","green light","culture",1
"democracy","is-related-to","United States","culture",1
"weird","is-property-of","eldritch","properties",1
"organic","is-property-of","nebula","nature",1
"blue","is-related-to","moon","nature",1
"humgry","is-related-to","appetite","people",1
"geek","is-related-to","science","culture",1
"Christopher Columbus","is-related-to","ship","history",1
"organic","is-property-of","analogous","graphics",1
"dark","is-related-to","hide","nature",1
"white","is-property-of","albatross","nature",1
"insect","is-part-of","undergrowth","nature",1
"gene","is-part-of","DNA","nature",1
"PhD","is-related-to","scientist","science",1
"high-visibility clothing","is-related-to","highway","culture",1
"dust","is-effect-of","grind","nature",1
"holistic","is-opposite-of","fragmented","culture",1
"fuel","is-related-to","energy","culture",1
"serif","is-part-of","character","graphics",1
"Latvia","is-part-of","Northern Europe","geography",1
"complex","is-property-of","intricate","properties",1
"rigid","is-property-of","structure","culture",1
"wave","is-part-of","ocean","nature",1
"lightning","is-part-of","storm","nature",1
"determinism","is-opposite-of","free will","culture",1
"classy","is-related-to","glamour","media",1
"collaboration","is-effect-of","cooperative","culture",1
"shake","is-same-as","shiver","nature",1
"s66","is-a","s100","people",2
"ovary","is-related-to","reproduction","nature",1
"funny","is-property-of","ridiculous","properties",1
"unpleasant","is-property-of","vulgar","properties",1
"nest","is-related-to","house","culture",1
"bright","is-property-of","knight","culture",1
"May","is-part-of","spring","culture",1
"old","is-related-to","slow","properties",1
"mushy","is-property-of","organ","nature",1
"Sauna","is-a","serif","graphics",1
"fast","is-property-of","cycling","culture",1
"think","is-related-to","question","people",1
"Pittsburgh","is-a","city","geography",1
"soft","is-property-of","gradient","graphics",1
"black","is-property-of","crow","nature",2
"smog","is-related-to","fog","culture",1
"red light","is-part-of","traffic","culture",1
"rough","is-property-of","Viking","culture",1
"funny","is-related-to","primate","nature",1
"Rolls Royce","is-related-to","England","culture",1
"game","is-related-to","leisure","culture",1
"Italy","is-a","country","geography",2
"wave","is-related-to","moon","nature",1
"smile","is-a","facial expression","emotion",1
"s19a","is-a","s19","people",1
"iceberg","is-related-to","ecology","culture",1
"country","is-same-as","state","geography",1
"hot","is-related-to","barren","nature",1
"fierce","is-property-of","vicious","properties",1
"Czech Republic","is-part-of","Central Europe","geography",1
"fern","is-a","plant","nature",1
"El Paso","is-a","city","geography",1
"intelligence","is-opposite-of","instinct","emotion",1
"Mercedes","is-a","car","culture",1
"satellite dish","is-related-to","television","culture",1
"trade","is-related-to","Foreign Affairs","culture",1
"Anchorage","is-part-of","Alaska","geography",1
"old","is-property-of","dinosaur","nature",1
"paintball","is-a","team sport","culture",1
"gnarled","is-property-of","oak","nature",1
"John Cleese","is-a","actor","people",1
"healthy","is-related-to","parsley","nature",1
"silent","is-property-of","doll","culture",1
"rhythm and blues","is-related-to","jazz","sound",1
"intense","is-property-of","tension","culture",1
"flora","is-part-of","ecosystem","nature",1
"fear","is-property-of","ignorance","history",1
"pathetic","is-property-of","dog and pony show","culture",1
"anxiety","is-related-to","fret","emotion",1
